"cycle_length_bin","cycle_length_bin_num","cycleday_from_ovu","state","n_cycles","prob_sum","prob"
"(21,24]",3,-13,"Rise",36269,0.0840320718702431,2.31691173923304e-06
"(21,24]",3,-13,"hP",36269,0.370695237705884,1.02207184566954e-05
"(21,24]",3,-13,"Ep",36269,0.0168254525203108,4.63907262960401e-07
"(21,24]",3,-13,"lP",36269,0.00231239670325352,6.37568365064798e-08
"(21,24]",3,-12,"hM",36269,14847.1342039664,0.4093615540535
"(21,24]",3,-12,"lM",36269,8835.25253322497,0.243603422570927
"(21,24]",3,-12,"lE",36269,2370.2558836872,0.0653521156824616
"(21,24]",3,-12,"hE",36269,214.075259878062,0.00590243072260227
"(21,24]",3,-12,"O",36269,2.73712848200044,7.54674372604825e-05
"(21,24]",3,-12,"Rise",36269,0.240269773722941,6.62465945360889e-06
"(21,24]",3,-12,"hP",36269,1.18218874138751,3.25950189249085e-05
"(21,24]",3,-12,"Ep",36269,0.115111397780066,3.17382331412683e-06
"(21,24]",3,-12,"lP",36269,0.00742084842805615,2.04605818413967e-07
"(21,24]",3,-11,"hM",36269,13916.4331751171,0.383700492848359
"(21,24]",3,-11,"lM",36269,12167.7860824,0.335487222763242
"(21,24]",3,-11,"lE",36269,4439.96415495798,0.122417606081171
"(21,24]",3,-11,"hE",36269,383.832850043345,0.0105829454918345
"(21,24]",3,-11,"O",36269,5.70161823812721,0.000157203623979906
"(21,24]",3,-11,"Rise",36269,0.583820985806676,1.60969694727364e-05
"(21,24]",3,-11,"hP",36269,3.29283811754429,9.07893274571752e-05
"(21,24]",3,-11,"Ep",36269,0.384749769388889,1.06082265678372e-05
"(21,24]",3,-11,"lP",36269,0.0207103705791548,5.710212737918e-07
"(21,24]",3,-10,"hM",36269,11145.8189135462,0.307309793861044
"(21,24]",3,-10,"lM",36269,14376.8236835223,0.396394267377714
"(21,24]",3,-10,"lE",36269,7723.25213284338,0.212943619422741
"(21,24]",3,-10,"hE",36269,676.875798191152,0.0186626540073107
"(21,24]",3,-10,"O",36269,17.2457344154624,0.000475495172611938
"(21,24]",3,-10,"Rise",36269,1.4201324093405,3.9155543558976e-05
"(21,24]",3,-10,"hP",36269,7.33915275889274,0.000202353325398901
"(21,24]",3,-10,"Ep",36269,1.13935589155274,3.1414042062167e-05
"(21,24]",3,-10,"lP",36269,0.0850964216602579,2.34625773140307e-06
"(21,24]",3,-9,"hM",36269,7425.80638475946,0.204742517983938
"(21,24]",3,-9,"lM",36269,14624.4501040682,0.403221762498779
"(21,24]",3,-9,"lE",36269,12146.3778802159,0.334896961047061
"(21,24]",3,-9,"hE",36269,1169.19605082346,0.0322367876374715
"(21,24]",3,-9,"O",36269,44.9401082360359,0.00123907767614315
"(21,24]",3,-9,"Rise",36269,4.01567715975698,0.000110719268790344
"(21,24]",3,-9,"hP",36269,20.3697374544345,0.000561629420563966
"(21,24]",3,-9,"Ep",36269,2.59144402712546,7.14506610914405e-05
"(21,24]",3,-9,"lP",36269,0.252613255591699,6.96499091763486e-06
"(21,24]",3,-8,"hM",36269,4116.66183738965,0.113503593630639
"(21,24]",3,-8,"lM",36269,12985.2616167117,0.358026458317342
"(21,24]",3,-8,"lE",36269,16874.9022845122,0.465270679768182
"(21,24]",3,-8,"hE",36269,1867.87607556727,0.051500622448021
"(21,24]",3,-8,"O",36269,100.128605686268,0.0027607214339041
"(21,24]",3,-8,"Rise",36269,9.66072007991437,0.000266363011936209
"(21,24]",3,-8,"hP",36269,54.96076806443,0.0015153648588169
"(21,24]",3,-8,"Ep",36269,6.90961124891499,0.000190510111911412
"(21,24]",3,-8,"lP",36269,0.638480739685241,1.76040348420205e-05
"(21,24]",3,-7,"hM",36269,1886.97687477997,0.0520272650136473
"(21,24]",3,-7,"lM",36269,9789.70448658726,0.269919338459491
"(21,24]",3,-7,"lE",36269,21423.1458823327,0.590673740172949
"(21,24]",3,-7,"hE",36269,2733.86187689398,0.0753773712231928
"(21,24]",3,-7,"O",36269,197.012693586896,0.00543198581672766
"(21,24]",3,-7,"Rise",36269,21.5977575208022,0.00059548808957518
"(21,24]",3,-7,"hP",36269,131.29204074424,0.00361995204566543
"(21,24]",3,-7,"Ep",36269,18.1070947907386,0.000499244390270993
"(21,24]",3,-7,"lP",36269,1.30129276343179,3.58789258990266e-05
"(21,24]",3,-6,"hM",36269,707.980114520398,0.0195202546119385
"(21,24]",3,-6,"lM",36269,6287.10156196872,0.173346427030487
"(21,24]",3,-6,"lE",36269,24635.8878598129,0.679254676440291
"(21,24]",3,-6,"hE",36269,3918.91030970551,0.108051236860832
"(21,24]",3,-6,"O",36269,329.809274586376,0.009093420678441
"(21,24]",3,-6,"Rise",36269,44.0978617960281,0.00121585546323384
"(21,24]",3,-6,"hP",36269,278.464158904502,0.00767774570306604
"(21,24]",3,-6,"Ep",36269,44.0028630228023,0.00121323618028626
"(21,24]",3,-6,"lP",36269,2.74599568277503,7.57119215521529e-05
"(21,24]",3,-5,"hM",36269,197.519781167108,0.00544596711150315
"(21,24]",3,-5,"lM",36269,3354.47629782612,0.0924888002929806
"(21,24]",3,-5,"lE",36269,26168.2137424971,0.721503591014286
"(21,24]",3,-5,"hE",36269,5305.83294950525,0.146291128774029
"(21,24]",3,-5,"O",36269,536.837075011967,0.0148015405721682
"(21,24]",3,-5,"Rise",36269,77.9690825193931,0.00214974447929066
"(21,24]",3,-5,"hP",36269,519.620577981398,0.0143268515255838
"(21,24]",3,-5,"Ep",36269,96.0162434035364,0.00264733638654323
"(21,24]",3,-5,"lP",36269,5.5142500881564,0.000152037555161609
"(21,24]",3,-4,"hM",36269,45.9803804681038,0.00126775980777258
"(21,24]",3,-4,"lM",36269,1360.26323968687,0.0375048454516769
"(21,24]",3,-4,"lE",36269,25749.8520741742,0.709968625387361
"(21,24]",3,-4,"hE",36269,6994.78447230392,0.192858487201299
"(21,24]",3,-4,"O",36269,883.162604362513,0.024350343388638
"(21,24]",3,-4,"Rise",36269,142.775886055695,0.00393658182072003
"(21,24]",3,-4,"hP",36269,895.731455500812,0.0246968886790596
"(21,24]",3,-4,"Ep",36269,186.495982850124,0.00514202163969573
"(21,24]",3,-4,"lP",36269,10.9539045978199,0.000302018379272104
"(21,24]",3,-3,"hM",36269,3.76075857595604,0.000103690715926991
"(21,24]",3,-3,"lM",36269,349.98561392882,0.0096497177735482
"(21,24]",3,-3,"lE",36269,23091.1505096865,0.636663555920662
"(21,24]",3,-3,"hE",36269,9179.69298976055,0.253100250620655
"(21,24]",3,-3,"O",36269,1526.29029468129,0.0420825028173174
"(21,24]",3,-3,"Rise",36269,267.86094417845,0.00738539645919243
"(21,24]",3,-3,"hP",36269,1493.26135635345,0.0411718370055267
"(21,24]",3,-3,"Ep",36269,336.315536623441,0.0092728097445047
"(21,24]",3,-3,"lP",36269,21.6819962116223,0.000597810698161579
"(21,24]",3,-2,"hM",36269,1.03624102545985,2.85709841864912e-05
"(21,24]",3,-2,"lM",36269,51.1257483321169,0.00140962663244415
"(21,24]",3,-2,"lE",36269,16664.2326707494,0.459462148687568
"(21,24]",3,-2,"hE",36269,12942.9551151521,0.356859993800548
"(21,24]",3,-2,"O",36269,2965.24009669277,0.0817568749260461
"(21,24]",3,-2,"Rise",36269,548.98163550977,0.0151363874247917
"(21,24]",3,-2,"hP",36269,2466.14224833361,0.0679958710836696
"(21,24]",3,-2,"Ep",36269,587.433487116877,0.0161965724755818
"(21,24]",3,-2,"lP",36269,42.8527570879854,0.00118152574065966
"(21,24]",3,-1,"hM",36269,0.477728033263148,1.31718005256045e-05
"(21,24]",3,-1,"lM",36269,14.380686601031,0.000396500774794755
"(21,24]",3,-1,"lE",36269,8700.16161265123,0.239878728739453
"(21,24]",3,-1,"hE",36269,14000.9556972403,0.386030927162048
"(21,24]",3,-1,"O",36269,6943.37405073319,0.191441011627924
"(21,24]",3,-1,"Rise",36269,1329.97183351124,0.036669658207043
"(21,24]",3,-1,"hP",36269,4183.33477399201,0.115341883536685
"(21,24]",3,-1,"Ep",36269,1016.39406863342,0.0280237687455795
"(21,24]",3,-1,"lP",36269,80.9495486043367,0.00223192116144191
"(21,24]",3,0,"hM",36269,0.241650040983719,6.662715845039e-06
"(21,24]",3,0,"lM",36269,6.70724650130188,0.000184930560569684
"(21,24]",3,0,"lE",36269,5253.59422699118,0.144850815489569
"(21,24]",3,0,"hE",36269,6484.51849952329,0.178789558563051
"(21,24]",3,0,"O",36269,10970.9141014691,0.302487361147788
"(21,24]",3,0,"Rise",36269,3453.62647559142,0.0952225447514799
"(21,24]",3,0,"hP",36269,8187.33997518584,0.225739335939393
"(21,24]",3,0,"Ep",36269,1760.60628251085,0.0485430059420126
"(21,24]",3,0,"lP",36269,152.451542186073,0.00420335664578766
"(21,24]",3,1,"hM",36269,0.100453636905115,2.76968311519796e-06
"(21,24]",3,1,"lM",36269,3.48533815816004,9.60968915095547e-05
"(21,24]",3,1,"lE",36269,3561.5931221433,0.0981993747316799
"(21,24]",3,1,"hE",36269,2736.77512393389,0.07545769455827
"(21,24]",3,1,"O",36269,5443.10758518451,0.15007603146446
"(21,24]",3,1,"Rise",36269,4355.81131638986,0.120097364592072
"(21,24]",3,1,"hP",36269,16637.5466879604,0.458726369295
"(21,24]",3,1,"Ep",36269,3225.14089538372,0.0889227962001633
"(21,24]",3,1,"lP",36269,306.43947720934,0.00844907433922469
"(21,24]",3,2,"hM",36269,0.0460226314016333,1.26892474018124e-06
"(21,24]",3,2,"lM",36269,2.03120846318634,5.60039831036517e-05
"(21,24]",3,2,"lE",36269,2429.49181392969,0.0669853542675477
"(21,24]",3,2,"hE",36269,1588.86209275761,0.0438077171346772
"(21,24]",3,2,"O",36269,2281.52290009038,0.062905591554506
"(21,24]",3,2,"Rise",36269,2183.97969670121,0.0602161542005904
"(21,24]",3,2,"hP",36269,21115.4098954644,0.582188918786413
"(21,24]",3,2,"Ep",36269,5919.26919976558,0.163204643077162
"(21,24]",3,2,"lP",36269,743.387170196598,0.0204964892937936
"(21,24]",3,3,"hM",36269,0.0168341859314505,4.64148058436971e-07
"(21,24]",3,3,"lM",36269,1.40971526988287,3.88683247369068e-05
"(21,24]",3,3,"lE",36269,1569.90874581398,0.0432851400869607
"(21,24]",3,3,"hE",36269,1119.0044400486,0.0308529168173536
"(21,24]",3,3,"O",36269,1330.0914024635,0.0366729549329592
"(21,24]",3,3,"Rise",36269,901.985719006673,0.0248693297032362
"(21,24]",3,3,"hP",36269,21516.7316261044,0.593254063417917
"(21,24]",3,3,"Ep",36269,8033.5252914192,0.221498395087243
"(21,24]",3,3,"lP",36269,1678.32622568785,0.0462744003332832
"(21,24]",3,4,"hM",36269,0.00659429387994614,1.81816258511294e-07
"(21,24]",3,4,"lM",36269,0.944572450431001,2.60435206493424e-05
"(21,24]",3,4,"lE",36269,933.549279308865,0.025739592470398
"(21,24]",3,4,"hE",36269,794.572255991226,0.0219077519642457
"(21,24]",3,4,"O",36269,961.267033273985,0.0265038196055581
"(21,24]",3,4,"Rise",36269,431.688587187965,0.0119024121753554
"(21,24]",3,4,"hP",36269,20710.5916030276,0.571027367807979
"(21,24]",3,4,"Ep",36269,8897.70060940914,0.245325225658528
"(21,24]",3,4,"lP",36269,3079.67946505697,0.0849121692094343
"(21,24]",3,5,"hM",36269,0.00185825828812043,5.12354431641465e-08
"(21,24]",3,5,"lM",36269,0.676193153582896,1.86438322970828e-05
"(21,24]",3,5,"lE",36269,502.978479674076,0.0138679996601526
"(21,24]",3,5,"hE",36269,521.894690317038,0.0143895527948672
"(21,24]",3,5,"O",36269,703.521480641418,0.0193973222487915
"(21,24]",3,5,"Rise",36269,242.762094298971,0.00669337710714305
"(21,24]",3,5,"hP",36269,19396.3628565665,0.534791774147798
"(21,24]",3,5,"Ep",36269,8926.58563183426,0.246121636434262
"(21,24]",3,5,"lP",36269,4957.21671525595,0.136679167202182
"(21,24]",3,6,"hM",36269,0.000422379371502638,1.16457407566417e-08
"(21,24]",3,6,"lM",36269,0.461431958116426,1.27224891261525e-05
"(21,24]",3,6,"lE",36269,253.260189269725,0.00698282801482602
"(21,24]",3,6,"hE",36269,299.26486027802,0.00825125755543357
"(21,24]",3,6,"O",36269,472.56431751775,0.0130294278176335
"(21,24]",3,6,"Rise",36269,140.035965901919,0.00386103741216794
"(21,24]",3,6,"hP",36269,17357.4991300256,0.478576721994696
"(21,24]",3,6,"Ep",36269,8437.46848667222,0.232635818100092
"(21,24]",3,6,"lP",36269,7339.4451959973,0.202361388403245
"(21,24]",3,7,"hM",36269,8.35140192190808e-05,2.30262811820234e-09
"(21,24]",3,7,"lM",36269,0.383879923059609,1.05842433775293e-05
"(21,24]",3,7,"lE",36269,119.013463014728,0.0032814101026973
"(21,24]",3,7,"hE",36269,158.880645502325,0.00438061831046694
"(21,24]",3,7,"O",36269,274.708831931101,0.00757420474595662
"(21,24]",3,7,"Rise",36269,76.8552459907404,0.00211903405086273
"(21,24]",3,7,"hP",36269,14519.0090348253,0.400314567118623
"(21,24]",3,7,"Ep",36269,7338.57363029429,0.202337357806785
"(21,24]",3,7,"lP",36269,10340.5751850045,0.285107810664878
"(21,24]",3,8,"hM",36269,1.82956506402259e-05,5.04443206049957e-10
"(21,24]",3,8,"lM",36269,0.29648211298937,8.17453232759022e-06
"(21,24]",3,8,"lE",36269,51.9736094506278,0.00143300365189633
"(21,24]",3,8,"hE",36269,78.9174966700282,0.00217589392235871
"(21,24]",3,8,"O",36269,147.090465424837,0.00405554234814405
"(21,24]",3,8,"Rise",36269,38.5014050163883,0.00106155132527471
"(21,24]",3,8,"hP",36269,11085.9129304592,0.305658080742761
"(21,24]",3,8,"Ep",36269,5773.80129771647,0.159193837649686
"(21,24]",3,8,"lP",36269,12619.5062948539,0.347941942012569
"(21,24]",3,9,"hM",36269,4.22431112029525e-06,1.16471673337982e-10
"(21,24]",3,9,"lM",36269,0.126435702504818,3.48605427513354e-06
"(21,24]",3,9,"lE",36269,20.5772808254482,0.000567351755643889
"(21,24]",3,9,"hE",36269,36.7579911610514,0.00101348234473108
"(21,24]",3,9,"O",36269,73.7258946159805,0.00203275233990406
"(21,24]",3,9,"Rise",36269,19.1014411320843,0.000526660264470603
"(21,24]",3,9,"hP",36269,7630.83216206141,0.210395438585608
"(21,24]",3,9,"Ep",36269,4218.72207047502,0.116317573422896
"(21,24]",3,9,"lP",36269,12255.1567198022,0.337896184615022
"(21,24]",3,10,"hM",36269,5.67914975946247e-07,1.56584128579847e-11
"(21,24]",3,10,"lM",36269,0.0363922601127762,1.00339849769159e-06
"(21,24]",3,10,"lE",36269,7.0059155817329,0.000193165391428848
"(21,24]",3,10,"hE",36269,15.7550382574888,0.000434394062628934
"(21,24]",3,10,"O",36269,34.664365246066,0.000955757402907884
"(21,24]",3,10,"Rise",36269,8.1940485135363,0.000225924302118512
"(21,24]",3,10,"hP",36269,4642.8878253728,0.128012567905727
"(21,24]",3,10,"Ep",36269,2633.98708804043,0.0726236479649405
"(21,24]",3,10,"lP",36269,11523.4693261599,0.317722278699714
"(21,24]",3,11,"hM",36269,1.49799720440411e-07,4.13024126500349e-12
"(21,24]",3,11,"lM",36269,0.0133607281013892,3.68378728428939e-07
"(21,24]",3,11,"lE",36269,1.83247482458411,5.05245478117432e-05
"(21,24]",3,11,"hE",36269,5.92871857212919,0.00016346517886154
"(21,24]",3,11,"O",36269,15.022792392635,0.000414204758681934
"(21,24]",3,11,"Rise",36269,3.40818899036228,9.39697535184945e-05
"(21,24]",3,11,"hP",36269,2397.80324769122,0.0661116448672757
"(21,24]",3,11,"Ep",36269,1387.14082335025,0.0382459076167044
"(21,24]",3,11,"lP",36269,8875.85039330092,0.244722776842508
"(21,24]",3,12,"hM",36269,2.6213178660054e-08,7.22743352726957e-13
"(21,24]",3,12,"lM",36269,0.00136137519682619,3.75355040620418e-08
"(21,24]",3,12,"lE",36269,0.324128901520342,8.93680282115146e-06
"(21,24]",3,12,"hE",36269,1.76118494567852,4.85589607013846e-05
"(21,24]",3,12,"O",36269,5.68787902600556,0.000156824809782612
"(21,24]",3,12,"Rise",36269,1.20144899304877,3.31260578744596e-05
"(21,24]",3,12,"hP",36269,1031.05119894706,0.0284278915588261
"(21,24]",3,12,"Ep",36269,598.916631970144,0.0165131829377745
"(21,24]",3,12,"lP",36269,5676.05616581513,0.156498832772206
"(21,24]",3,13,"hM",36269,1.94511366877048e-09,5.36301984827395e-14
"(21,24]",3,13,"lM",36269,0.000356421546856381,9.82716774260058e-09
"(21,24]",3,13,"lE",36269,0.05632085947238,1.55286496656594e-06
"(21,24]",3,13,"hE",36269,0.303655896175566,8.37232612356464e-06
"(21,24]",3,13,"O",36269,1.72634206946895,4.75982814378382e-05
"(21,24]",3,13,"Rise",36269,0.324835870348061,8.95629519281096e-06
"(21,24]",3,13,"hP",36269,368.486673622954,0.0101598244678087
"(21,24]",3,13,"Ep",36269,196.731026847667,0.00542421977026295
"(21,24]",3,13,"lP",36269,3040.37078841042,0.0838283599881559
"(21,24]",3,14,"hM",36269,6.57146298741673e-11,1.81186770724771e-15
"(21,24]",3,14,"lM",36269,8.07215634859959e-09,2.22563521150282e-13
"(21,24]",3,14,"lE",36269,0.00462524589181764,1.27526148827308e-07
"(21,24]",3,14,"hE",36269,0.05930018208769,1.63501012125203e-06
"(21,24]",3,14,"O",36269,0.296407743022538,8.17248181704868e-06
"(21,24]",3,14,"Rise",36269,0.0533504205766688,1.47096475162449e-06
"(21,24]",3,14,"hP",36269,111.07277515262,0.00306247139851167
"(21,24]",3,14,"Ep",36269,57.0560968622304,0.0015731367521087
"(21,24]",3,14,"lP",36269,1181.45744438543,0.0325748557827741
"(21,24]",3,15,"hM",36269,0,0
"(21,24]",3,15,"lM",36269,2.96129513261845e-10,8.16481053411578e-15
"(21,24]",3,15,"lE",36269,0.00179589374034828,4.95159431014993e-08
"(21,24]",3,15,"hE",36269,0.00326059376944907,8.9900294175441e-08
"(21,24]",3,15,"O",36269,0.0588689483114522,1.62312024901299e-06
"(21,24]",3,15,"Rise",36269,0.00928395193628184,2.55974852802168e-07
"(21,24]",3,15,"hP",36269,30.3985024651129,0.000838140077341886
"(21,24]",3,15,"Ep",36269,16.9994182164604,0.000468703802598926
"(21,24]",3,15,"lP",36269,382.528869930373,0.010546992470991
"(21,24]",3,16,"hM",34769,0,0
"(21,24]",3,16,"lM",34769,0,0
"(21,24]",3,16,"lE",34769,0.000571192622686589,1.64282154415309e-08
"(21,24]",3,16,"hE",34769,0.00142911717181683,4.11032003168579e-08
"(21,24]",3,16,"O",34769,0.00305617801142343,8.78995085111287e-08
"(21,24]",3,16,"Rise",34769,0.000746829671925745,2.14797570228003e-08
"(21,24]",3,16,"hP",34769,8.95800954505386,0.000257643577469984
"(21,24]",3,16,"Ep",34769,5.08444443836196,0.000146234992043543
"(21,24]",3,16,"lP",34769,118.951742699106,0.00342120114754828
"(21,24]",3,17,"hM",20556,0,0
"(21,24]",3,17,"lM",20556,0,0
"(21,24]",3,17,"lE",20556,0,0
"(21,24]",3,17,"hE",20556,0.000619500914746025,3.01372307231964e-08
"(21,24]",3,17,"O",20556,0.00138080887975742,6.71730336523361e-08
"(21,24]",3,17,"Rise",20556,8.06743112672913e-05,3.92461136735217e-09
"(21,24]",3,17,"hP",20556,2.1110213667263,0.000102696116303089
"(21,24]",3,17,"Ep",20556,1.71733048956215,8.35440012435369e-05
"(21,24]",3,17,"lP",20556,32.1695671596057,0.00156497213269146
"(21,24]",3,18,"hM",8557,0,0
"(21,24]",3,18,"lM",8557,0,0
"(21,24]",3,18,"lE",8557,0,0
"(21,24]",3,18,"hE",8557,0,0
"(21,24]",3,18,"O",8557,0.000619500914746025,7.23969749615548e-08
"(21,24]",3,18,"Rise",8557,5.28370638610531e-05,6.17471822613686e-09
"(21,24]",3,18,"hP",8557,0.856618741456722,0.000100107367238135
"(21,24]",3,18,"Ep",8557,0.529188769539235,6.18427918124617e-05
"(21,24]",3,18,"lP",8557,10.6135201510255,0.00124033190966758
"(21,24]",3,19,"hM",4660,0,0
"(21,24]",3,19,"lM",4660,0,0
"(21,24]",3,19,"lE",4660,0,0
"(21,24]",3,19,"hE",4660,0,0
"(21,24]",3,19,"O",4660,0,0
"(21,24]",3,19,"Rise",4660,0,0
"(21,24]",3,19,"hP",4660,0.154157302271974,3.30809661527841e-05
"(21,24]",3,19,"Ep",4660,0,0
"(21,24]",3,19,"lP",4660,5.84584269772804,0.00125447268191589
"(24,27]",4,-25,"hM",12174,3.00000000000006,0.000246426811237067
"(24,27]",4,-25,"lM",12174,0,0
"(24,27]",4,-25,"lE",12174,0,0
"(24,27]",4,-25,"hE",12174,0,0
"(24,27]",4,-25,"O",12174,0,0
"(24,27]",4,-25,"Rise",12174,0,0
"(24,27]",4,-25,"hP",12174,0,0
"(24,27]",4,-25,"Ep",12174,0,0
"(24,27]",4,-25,"lP",12174,0,0
"(24,27]",4,-24,"hM",129205,83.8060454703026,0.000648628500989146
"(24,27]",4,-24,"lM",129205,0.193954529697737,1.50113795671791e-06
"(24,27]",4,-24,"lE",129205,0,0
"(24,27]",4,-24,"hE",129205,0,0
"(24,27]",4,-24,"O",129205,0,0
"(24,27]",4,-24,"Rise",129205,0,0
"(24,27]",4,-24,"hP",129205,0,0
"(24,27]",4,-24,"Ep",129205,0,0
"(24,27]",4,-24,"lP",129205,0,0
"(24,27]",4,-23,"hM",149875,442.313875158281,0.00295121851648561
"(24,27]",4,-23,"lM",149875,20.6851914839765,0.000138016290134956
"(24,27]",4,-23,"lE",149875,0.000933357742650981,6.22757459650362e-09
"(24,27]",4,-23,"hE",149875,0,0
"(24,27]",4,-23,"O",149875,0,0
"(24,27]",4,-23,"Rise",149875,0,0
"(24,27]",4,-23,"hP",149875,0,0
"(24,27]",4,-23,"Ep",149875,0,0
"(24,27]",4,-23,"lP",149875,0,0
"(24,27]",4,-22,"hM",149875,1172.39089683431,0.00782245802725144
"(24,27]",4,-22,"lM",149875,127.542476788575,0.000850992338872896
"(24,27]",4,-22,"lE",149875,1.06654843116822,7.11625308535928e-06
"(24,27]",4,-22,"hE",149875,7.79459475396967e-05,5.20073044468369e-10
"(24,27]",4,-22,"O",149875,0,0
"(24,27]",4,-22,"Rise",149875,0,0
"(24,27]",4,-22,"hP",149875,0,0
"(24,27]",4,-22,"Ep",149875,0,0
"(24,27]",4,-22,"lP",149875,0,0
"(24,27]",4,-21,"hM",149875,2162.55169408457,0.0144290354901389
"(24,27]",4,-21,"lM",149875,416.121548668015,0.00277645737226365
"(24,27]",4,-21,"lE",149875,19.2260440125485,0.000128280527189648
"(24,27]",4,-21,"hE",149875,0.100712565253626,6.71977082593002e-07
"(24,27]",4,-21,"O",149875,6.69616290511809e-07,4.46783179657587e-12
"(24,27]",4,-21,"Rise",149875,0,0
"(24,27]",4,-21,"hP",149875,0,0
"(24,27]",4,-21,"Ep",149875,0,0
"(24,27]",4,-21,"lP",149875,0,0
"(24,27]",4,-20,"hM",149875,3483.60467188547,0.0232434006464418
"(24,27]",4,-20,"lM",149875,972.137550999328,0.00648632227522487
"(24,27]",4,-20,"lE",149875,82.8068035184359,0.000552505778271466
"(24,27]",4,-20,"hE",149875,2.45047016464886,1.63500928416938e-05
"(24,27]",4,-20,"O",149875,0.000502762500960481,3.354545460954e-09
"(24,27]",4,-20,"Rise",149875,1.02370685497266e-07,6.83040437012618e-13
"(24,27]",4,-20,"hP",149875,5.6724560501454e-07,3.78479135956323e-12
"(24,27]",4,-20,"Ep",149875,0,0
"(24,27]",4,-20,"lP",149875,0,0
"(24,27]",4,-19,"hM",149875,5327.94250595437,0.0355492410739241
"(24,27]",4,-19,"lM",149875,1856.23950537003,0.0123852510783655
"(24,27]",4,-19,"lE",149875,248.174914920532,0.00165587933224708
"(24,27]",4,-19,"hE",149875,16.6292158655173,0.000110953900687355
"(24,27]",4,-19,"O",149875,0.0133544574209213,8.91039694473479e-08
"(24,27]",4,-19,"Rise",149875,6.79549264123807e-05,4.53410684986694e-10
"(24,27]",4,-19,"hP",149875,0.000435332306727903,2.90463590810944e-09
"(24,27]",4,-19,"Ep",149875,1.44817265665402e-07,9.66253649143631e-13
"(24,27]",4,-19,"lP",149875,6.68450474514034e-11,4.4600532077667e-16
"(24,27]",4,-18,"hM",149875,10048.6168460115,0.0670466511827292
"(24,27]",4,-18,"lM",149875,3041.09118306301,0.0202908502623053
"(24,27]",4,-18,"lE",149875,620.032655422625,0.00413699853492994
"(24,27]",4,-18,"hE",149875,52.1580140811916,0.000348010102293188
"(24,27]",4,-18,"O",149875,0.0874435321110882,5.83443083310013e-07
"(24,27]",4,-18,"Rise",149875,0.00208649129540195,1.39215432553925e-08
"(24,27]",4,-18,"hP",149875,0.0116340291926743,7.76248820195115e-08
"(24,27]",4,-18,"Ep",149875,0.000125258396183537,8.35752434919344e-10
"(24,27]",4,-18,"lP",149875,1.21106539124798e-05,8.08050302750945e-11
"(24,27]",4,-17,"hM",149875,20670.406180823,0.137917639238185
"(24,27]",4,-17,"lM",149875,5085.0661921792,0.0339287152105368
"(24,27]",4,-17,"lE",149875,1244.70001389539,0.00830492086001931
"(24,27]",4,-17,"hE",149875,127.357944537059,0.000849761097828582
"(24,27]",4,-17,"O",149875,0.368367143711159,2.45782914903192e-06
"(24,27]",4,-17,"Rise",149875,0.0254313294696427,1.69683599463838e-07
